date,match_id,team_id,team_name,field,player_id,name,shirtno,goals
2025-03-26,1506720194,876200,Altan-69erc,away,224688699,Erenay Kavaş,35,0
2025-03-26,1506720194,876200,Altan-69erc,away,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1506720194,876200,Altan-69erc,away,225319751,Abayhan Özdek,16,0
2025-03-26,1506720194,876200,Altan-69erc,away,225619443,Rıfkı Özsu,40,1
2025-03-26,1506720194,876200,Altan-69erc,away,221020852,Basilio Matthew,36,1
2025-03-26,1490450644,876200,Altan-69erc,home,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450644,876200,Altan-69erc,home,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450644,876200,Altan-69erc,home,222784704,Erdal Rıza,20,0
2025-03-26,1490450644,876200,Altan-69erc,home,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450644,876200,Altan-69erc,home,223356009,Gökay Necati,18,0
2025-03-26,1490450644,876200,Altan-69erc,home,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450644,876200,Altan-69erc,home,224688699,Erenay Kavaş,35,0
2025-03-26,1490450644,876200,Altan-69erc,home,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450644,876200,Altan-69erc,home,225319751,Abayhan Özdek,16,0
2025-03-26,1490450644,876200,Altan-69erc,home,225619443,Rıfkı Özsu,40,0
2025-03-26,1490450644,876200,Altan-69erc,home,221020852,Basilio Matthew,36,0
2025-03-26,1490450638,886254,Oppo spor,home,230086748,Ali Nejat Hilal,5,0
2025-03-26,1490450638,886254,Oppo spor,home,230061290,Uygur Kocaman,22,0
2025-03-26,1490450638,886254,Oppo spor,home,230061284,Sami Malkoç,10,0
2025-03-26,1490450638,886254,Oppo spor,home,230086750,Göktürk Satır,6,0
2025-03-26,1490450638,886254,Oppo spor,home,230086744,Anıl Seylan,15,0
2025-03-26,1490450638,886254,Oppo spor,home,230061288,Zekeriya Mahir,21,0
2025-03-26,1490450638,886254,Oppo spor,home,230086747,Gencal Ağçelik,8,0
2025-03-26,1490450638,886254,Oppo spor,home,230086752,Kahraman Paksoy,2,0
2025-03-26,1490450638,886254,Oppo spor,home,230086754,Ahmet Nedim Ruhittin,11,2
2025-03-26,1490450638,886254,Oppo spor,home,230086746,Kutalp Tozun,4,0
2025-03-26,1490450638,886254,Oppo spor,home,230061287,Şakir Aydoğan,14,0
2025-03-26,1490450638,886254,Oppo spor,home,230061294,Abdulhamit Tunçkılıç,30,0
2025-03-26,1490450638,876200,Altan-69erc,away,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450638,876200,Altan-69erc,away,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450638,876200,Altan-69erc,away,222784704,Erdal Rıza,20,0
2025-03-26,1490450638,876200,Altan-69erc,away,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450638,876200,Altan-69erc,away,223356009,Gökay Necati,18,0
2025-03-26,1490450638,876200,Altan-69erc,away,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450638,876200,Altan-69erc,away,224688699,Erenay Kavaş,35,0
2025-03-26,1490450638,876200,Altan-69erc,away,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450638,876200,Altan-69erc,away,225319751,Abayhan Özdek,16,0
2025-03-26,1490450638,876200,Altan-69erc,away,225619443,Rıfkı Özsu,40,0
2025-03-26,1490450638,876200,Altan-69erc,away,221020852,Basilio Matthew,36,0
2025-03-26,1490450629,876200,Altan-69erc,home,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450629,876200,Altan-69erc,home,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450629,876200,Altan-69erc,home,222784704,Erdal Rıza,20,0
2025-03-26,1490450629,876200,Altan-69erc,home,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450629,876200,Altan-69erc,home,223356009,Gökay Necati,18,0
2025-03-26,1490450629,876200,Altan-69erc,home,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450629,876200,Altan-69erc,home,224688699,Erenay Kavaş,35,1
2025-03-26,1490450629,876200,Altan-69erc,home,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450629,876200,Altan-69erc,home,225319751,Abayhan Özdek,16,0
2025-03-26,1490450629,876200,Altan-69erc,home,225619443,Rıfkı Özsu,40,0
2025-03-26,1490450629,876200,Altan-69erc,home,221020852,Basilio Matthew,36,0
2025-03-26,1490450629,927438,TR0050,away,228141048,Oktay Özberk,10,1
2025-03-26,1490450629,927438,TR0050,away,228091404,Ahmet Boran İksir,20,0
2025-03-26,1490450629,927438,TR0050,away,228141039,Tevfik Atlas,1,0
2025-03-26,1490450629,927438,TR0050,away,228141049,Seyrani Gülsoy,11,0
2025-03-26,1490450629,927438,TR0050,away,228141040,Ömür Davutoğlu,2,0
2025-03-26,1490450629,927438,TR0050,away,228141054,Neşat Urza,16,0
2025-03-26,1490450629,927438,TR0050,away,228141044,Koray Uzman,6,0
2025-03-26,1490450629,927438,TR0050,away,228141053,Zafer Ruşen,15,0
2025-03-26,1490450629,927438,TR0050,away,228141041,Ahmet Orhan Keykubad,3,0
2025-03-26,1490450626,948548,Catalcesme,home,227448404,Zikri Erbay,1,0
2025-03-26,1490450626,948548,Catalcesme,home,227448405,Necmi İnanç,2,1
2025-03-26,1490450626,948548,Catalcesme,home,227448406,Lütfü Haseki,3,0
2025-03-26,1490450626,948548,Catalcesme,home,227448409,Baybars Karakan,6,0
2025-03-26,1490450626,948548,Catalcesme,home,227448410,Özgün Şafak,7,0
2025-03-26,1490450626,948548,Catalcesme,home,227448411,Bedri Tokyüz,8,0
2025-03-26,1490450626,948548,Catalcesme,home,227448412,Batuhan Çiftçibaşı,9,0
2025-03-26,1490450626,948548,Catalcesme,home,227448413,Yalçın İsmail,10,0
2025-03-26,1490450626,948548,Catalcesme,home,227448414,Kutlay Işınsu,11,0
2025-03-26,1490450626,948548,Catalcesme,home,227448415,Mehmet Edip Bican,12,0
2025-03-26,1490450626,948548,Catalcesme,home,227448416,Songur Başaran,13,1
2025-03-26,1490450626,876200,Altan-69erc,away,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450626,876200,Altan-69erc,away,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450626,876200,Altan-69erc,away,222784704,Erdal Rıza,20,0
2025-03-26,1490450626,876200,Altan-69erc,away,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450626,876200,Altan-69erc,away,223356009,Gökay Necati,18,0
2025-03-26,1490450626,876200,Altan-69erc,away,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450626,876200,Altan-69erc,away,224688699,Erenay Kavaş,35,0
2025-03-26,1490450626,876200,Altan-69erc,away,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450626,876200,Altan-69erc,away,225319751,Abayhan Özdek,16,0
2025-03-26,1490450626,876200,Altan-69erc,away,225619443,Rıfkı Özsu,40,1
2025-03-26,1490450626,876200,Altan-69erc,away,221020852,Basilio Matthew,36,0
2025-03-26,1490450616,876200,Altan-69erc,home,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450616,876200,Altan-69erc,home,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450616,876200,Altan-69erc,home,222784704,Erdal Rıza,20,0
2025-03-26,1490450616,876200,Altan-69erc,home,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450616,876200,Altan-69erc,home,223356009,Gökay Necati,18,0
2025-03-26,1490450616,876200,Altan-69erc,home,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450616,876200,Altan-69erc,home,224688699,Erenay Kavaş,35,0
2025-03-26,1490450616,876200,Altan-69erc,home,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450616,876200,Altan-69erc,home,225319751,Abayhan Özdek,16,0
2025-03-26,1490450616,876200,Altan-69erc,home,225619443,Rıfkı Özsu,40,1
2025-03-26,1490450616,876200,Altan-69erc,home,221020852,Basilio Matthew,36,1
2025-03-26,1490450616,888915,Hamamözü,away,227480332,Olcay Soysaltürk,1,1
2025-03-26,1490450616,888915,Hamamözü,away,227480350,Başaran Ünalp,20,0
2025-03-26,1490450616,888915,Hamamözü,away,227480333,Aybars Başkaya,2,0
2025-03-26,1490450616,888915,Hamamözü,away,227480342,Hazar Gürçınar,11,0
2025-03-26,1490450616,888915,Hamamözü,away,227480334,Adnan Yanal,3,0
2025-03-26,1490450616,888915,Hamamözü,away,227480348,Korkutalp Erva,17,0
2025-03-26,1490450616,888915,Hamamözü,away,227480338,Saadettin Öztimur,7,0
2025-03-26,1490450616,888915,Hamamözü,away,227480349,Refik Halit Saik,18,0
2025-03-26,1490450616,888915,Hamamözü,away,227480336,Namık Aldemir,5,0
2025-03-26,1490450616,888915,Hamamözü,away,227480347,Aktuğ Salahaddin,16,0
2025-03-26,1490450616,888915,Hamamözü,away,227480351,Ahmet Ceyhan Baştugay,21,0
2025-03-26,1490450616,888915,Hamamözü,away,227480346,Utkan Tuncalp,15,0
2025-03-26,1490450616,888915,Hamamözü,away,227480345,Arif Çelebi Özkoc,14,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452856,Tuğrul Özsu,1,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452857,Kuddusî Metiner,2,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452860,Tolga Günsel,5,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452861,Asım Türe,6,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452862,Türker Hasankeyf,7,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452863,Saltuk Pektürk,8,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452864,Yusuf Ziya Saye,9,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452865,Aybek Nuh,10,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452866,Seyhan İlker,11,0
2025-03-26,1490450613,551156,Halkapinar JK,home,221452867,Ali Uz,12,2
2025-03-26,1490450613,551156,Halkapinar JK,home,221452868,Emir Vahdettin,13,0
2025-03-26,1490450613,876200,Altan-69erc,away,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450613,876200,Altan-69erc,away,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450613,876200,Altan-69erc,away,222784704,Erdal Rıza,20,0
2025-03-26,1490450613,876200,Altan-69erc,away,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450613,876200,Altan-69erc,away,223356009,Gökay Necati,18,0
2025-03-26,1490450613,876200,Altan-69erc,away,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450613,876200,Altan-69erc,away,224688699,Erenay Kavaş,35,0
2025-03-26,1490450613,876200,Altan-69erc,away,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450613,876200,Altan-69erc,away,225319751,Abayhan Özdek,16,0
2025-03-26,1490450613,876200,Altan-69erc,away,225619443,Rıfkı Özsu,40,0
2025-03-26,1490450613,876200,Altan-69erc,away,221020852,Basilio Matthew,36,1
2025-03-26,1490450608,829660,Domino Squad,home,219199686,Alptuğ Şengil,153,0
2025-03-26,1490450608,829660,Domino Squad,home,219199687,Bilgehan Akatay,154,0
2025-03-26,1490450608,829660,Domino Squad,home,222250557,Cihan Yetkiner,158,0
2025-03-26,1490450608,829660,Domino Squad,home,223287183,Mustafa Ilgıt,163,0
2025-03-26,1490450608,829660,Domino Squad,home,223287184,Necmettin Eracar,162,0
2025-03-26,1490450608,829660,Domino Squad,home,224210439,Arif Bilge Cemre,157,0
2025-03-26,1490450608,829660,Domino Squad,home,224210448,Abdi Mehmet Işılay,155,0
2025-03-26,1490450608,829660,Domino Squad,home,224254376,Eyüp Gökdoğan,156,0
2025-03-26,1490450608,829660,Domino Squad,home,224276421,Tahsin Şinas,164,0
2025-03-26,1490450608,829660,Domino Squad,home,224276423,Atıf Özaltuğ,166,1
2025-03-26,1490450608,829660,Domino Squad,home,224276424,Rafettin Onursoy,167,1
2025-03-26,1490450608,876200,Altan-69erc,away,222441306,Ardahan Oğuzalp,30,0
2025-03-26,1490450608,876200,Altan-69erc,away,222702635,Korkutalp Ozan,5,0
2025-03-26,1490450608,876200,Altan-69erc,away,222784704,Erdal Rıza,20,0
2025-03-26,1490450608,876200,Altan-69erc,away,223330258,Şafak Ademoğlu,23,0
2025-03-26,1490450608,876200,Altan-69erc,away,223356009,Gökay Necati,18,0
2025-03-26,1490450608,876200,Altan-69erc,away,223441157,Hilmi Oyanalp,17,0
2025-03-26,1490450608,876200,Altan-69erc,away,224688699,Erenay Kavaş,35,0
2025-03-26,1490450608,876200,Altan-69erc,away,225290075,Ahmet Seyfi Kutlucan,34,0
2025-03-26,1490450608,876200,Altan-69erc,away,225319751,Abayhan Özdek,16,0
2025-03-26,1490450608,876200,Altan-69erc,away,225619443,Rıfkı Özsu,40,1
2025-03-26,1490450608,876200,Altan-69erc,away,221020852,Basilio Matthew,36,0
2025-03-26,1490453417,823765,Akköy,home,218572478,Caleb Higson,21,0
2025-03-26,1490453417,823765,Akköy,home,223372125,Zikri Yerel,3,0
2025-03-26,1490453417,823765,Akköy,home,223372134,Ayberk Pehlivan,12,1
2025-03-26,1490453417,823765,Akköy,home,215983970,Dennis Weinstock,20,0
2025-03-26,1490453417,823765,Akköy,home,223372128,Mustafa Hünkar,6,0
2025-03-26,1490453417,823765,Akköy,home,223372123,Abdulbaki Koca,1,1
2025-03-26,1490453417,823765,Akköy,home,223372130,Kasım Tunçkol,8,0
2025-03-26,1490453417,823765,Akköy,home,223372124,Bayındır Mehmet Erdem,2,1
2025-03-26,1490453417,823765,Akköy,home,223372131,Cezmi Yeğin,9,0
2025-03-26,1490453417,823765,Akköy,home,215768073,Iustin Macavei,22,0
2025-03-26,1490453417,823765,Akköy,home,223372127,Bahtiyar Taymaz,5,0
2025-03-26,1490453417,823765,Akköy,home,223372133,Ahmet Kutsi Karar,11,0
2025-03-26,1490453417,823765,Akköy,home,223372135,Ali Atıf Lemi,13,0
2025-03-26,1490453417,823765,Akköy,home,223372129,Hüseyin Cahit Nizam,7,0
2025-03-26,1490453417,823765,Akköy,home,223372137,Çağan Tanuğur,15,0
2025-03-26,1490453417,823765,Akköy,home,223372138,Gencal Has,16,0
2025-03-26,1490453417,895745,Daday,away,225481016,Arif Akalp,1,0
2025-03-26,1490453417,895745,Daday,away,225481017,Esen Yılkan,2,0
2025-03-26,1490453417,895745,Daday,away,225481018,Yetkin Himmet,3,0
2025-03-26,1490453417,895745,Daday,away,225481021,Yiğitcan Kanat,6,0
2025-03-26,1490453417,895745,Daday,away,225481022,Bilgehan Uğursay,7,0
2025-03-26,1490453417,895745,Daday,away,225481023,Şansal Faydalı,8,0
2025-03-26,1490453417,895745,Daday,away,225481024,Arif Oyum,9,0
2025-03-26,1490453417,895745,Daday,away,225481025,Nurettin Arslantürk,10,1
2025-03-26,1490453417,895745,Daday,away,225481026,Hüsamettin Unat,11,0
2025-03-26,1490453417,895745,Daday,away,225481027,Rafettin Koray,12,0
2025-03-26,1490453417,895745,Daday,away,225481028,Nadir Talayman,13,1
2025-03-26,1490453410,895745,Daday,home,225481016,Arif Akalp,1,0
2025-03-26,1490453410,895745,Daday,home,225481017,Esen Yılkan,2,0
2025-03-26,1490453410,895745,Daday,home,225481018,Yetkin Himmet,3,0
2025-03-26,1490453410,895745,Daday,home,225481021,Yiğitcan Kanat,6,0
2025-03-26,1490453410,895745,Daday,home,225481022,Bilgehan Uğursay,7,0
2025-03-26,1490453410,895745,Daday,home,225481023,Şansal Faydalı,8,0
2025-03-26,1490453410,895745,Daday,home,225481024,Arif Oyum,9,0
2025-03-26,1490453410,895745,Daday,home,225481025,Nurettin Arslantürk,10,0
2025-03-26,1490453410,895745,Daday,home,225481026,Hüsamettin Unat,11,0
2025-03-26,1490453410,895745,Daday,home,225481027,Rafettin Koray,12,1
2025-03-26,1490453410,895745,Daday,home,225481028,Nadir Talayman,13,1
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139613,Bektaş Veli Özakıncı,1,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139614,Sefa Yener,2,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139615,Ali Hamza Başesgi,3,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139616,İbrahim Çelikhan,4,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139618,Bektaş Ali Boysel,6,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139619,Mustafa Hakan Baltacıoğlu,7,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139620,Hasan Can Ersever,8,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139621,Günay Mahçupyan,9,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139622,Cavit Tankoç,10,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139623,Ata İmralı,11,0
2025-03-26,1490453410,880328,KocaMustafaPaşa,away,230139624,Refik Kıralp,12,0
2025-03-26,1490453402,814718,Yeşilova,home,226396445,Yiğit Öksak,2,0
2025-03-26,1490453402,814718,Yeşilova,home,226396446,Arif Burak Uğur,3,0
2025-03-26,1490453402,814718,Yeşilova,home,226396453,Köksal Vefai,10,0
2025-03-26,1490453402,814718,Yeşilova,home,226396458,Ertuğrul Talu,15,0
2025-03-26,1490453402,814718,Yeşilova,home,226396454,Sermet Uruk,11,0
2025-03-26,1490453402,814718,Yeşilova,home,226396452,Berk Tugal,9,0
2025-03-26,1490453402,814718,Yeşilova,home,215134559,Jan Daverveld,23,2
2025-03-26,1490453402,814718,Yeşilova,home,226396456,Yiğitcan Kemalettin,13,0
2025-03-26,1490453402,814718,Yeşilova,home,226396449,Halil Utku Yalçınkaya,6,0
2025-03-26,1490453402,895745,Daday,away,225481016,Arif Akalp,1,0
2025-03-26,1490453402,895745,Daday,away,225481017,Esen Yılkan,2,1
2025-03-26,1490453402,895745,Daday,away,225481018,Yetkin Himmet,3,0
2025-03-26,1490453402,895745,Daday,away,225481021,Yiğitcan Kanat,6,0
2025-03-26,1490453402,895745,Daday,away,225481022,Bilgehan Uğursay,7,0
2025-03-26,1490453402,895745,Daday,away,225481023,Şansal Faydalı,8,0
2025-03-26,1490453402,895745,Daday,away,225481024,Arif Oyum,9,0
2025-03-26,1490453402,895745,Daday,away,225481025,Nurettin Arslantürk,10,0
2025-03-26,1490453402,895745,Daday,away,225481026,Hüsamettin Unat,11,0
2025-03-26,1490453402,895745,Daday,away,225481027,Rafettin Koray,12,1
2025-03-26,1490453402,895745,Daday,away,225481028,Nadir Talayman,13,2
2025-03-26,1490453396,895745,Daday,home,225481016,Arif Akalp,1,0
2025-03-26,1490453396,895745,Daday,home,225481017,Esen Yılkan,2,0
2025-03-26,1490453396,895745,Daday,home,225481018,Yetkin Himmet,3,0
2025-03-26,1490453396,895745,Daday,home,225481021,Yiğitcan Kanat,6,0
2025-03-26,1490453396,895745,Daday,home,225481022,Bilgehan Uğursay,7,0
2025-03-26,1490453396,895745,Daday,home,225481023,Şansal Faydalı,8,0
2025-03-26,1490453396,895745,Daday,home,225481024,Arif Oyum,9,0
2025-03-26,1490453396,895745,Daday,home,225481025,Nurettin Arslantürk,10,0
2025-03-26,1490453396,895745,Daday,home,225481026,Hüsamettin Unat,11,0
2025-03-26,1490453396,895745,Daday,home,225481027,Rafettin Koray,12,1
2025-03-26,1490453396,895745,Daday,home,225481028,Nadir Talayman,13,2
2025-03-26,1490453396,910350,Akdagmadeni,away,227192762,Abdulkerim Tuğ,1,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192763,Aşık Semim,2,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192764,Ali Baran Varlık,3,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192766,Arif Atacan,5,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192767,Mazhar Özçelik,6,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192768,Rıza Baydak,7,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192769,Gencal Yücetekin,8,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192770,Yüksel Cihaner,9,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192771,Aşkın Satuk,10,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192772,Sadri Uzgoren,11,0
2025-03-26,1490453396,910350,Akdagmadeni,away,227192774,Gündüz Tunçkaya,13,0
2025-03-26,1490453391,876217,Bekilli JK,home,230730329,Lütfi Topdemir,27,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816411,Baran Bilge Urza,17,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816418,Mustafa İzzet Babacan,24,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816420,Uğur İsmail,26,0
2025-03-26,1490453391,876217,Bekilli JK,home,230730330,Ümit Usum,28,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816413,Gürsel Kürşat,19,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816410,Güralp Kutun,16,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816412,Hami Nedim,18,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816419,Fetih Dilsaz,25,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816416,Ahmet Göktuğ Özdamar,22,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816415,Bayram İslamoğlu,21,0
2025-03-26,1490453391,876217,Bekilli JK,home,229816417,Selahaddin Şerafeddin,23,0
2025-03-26,1490453391,876217,Bekilli JK,home,230730331,Cengiz Nurullah,29,0
2025-03-26,1490453391,876217,Bekilli JK,home,230730332,Reşit Esir,30,0
2025-03-26,1490453391,895745,Daday,away,225481016,Arif Akalp,1,0
2025-03-26,1490453391,895745,Daday,away,225481017,Esen Yılkan,2,1
2025-03-26,1490453391,895745,Daday,away,225481018,Yetkin Himmet,3,0
2025-03-26,1490453391,895745,Daday,away,225481021,Yiğitcan Kanat,6,0
2025-03-26,1490453391,895745,Daday,away,225481022,Bilgehan Uğursay,7,0
2025-03-26,1490453391,895745,Daday,away,225481023,Şansal Faydalı,8,0
2025-03-26,1490453391,895745,Daday,away,225481024,Arif Oyum,9,0
2025-03-26,1490453391,895745,Daday,away,225481025,Nurettin Arslantürk,10,1
2025-03-26,1490453391,895745,Daday,away,225481026,Hüsamettin Unat,11,0
2025-03-26,1490453391,895745,Daday,away,225481027,Rafettin Koray,12,4
